Unnamed: 0,Date,User,Tweet,Location,ppt,sentiment
262,2023-04-10 06:13:57.949253731,User_261,@marquez__93 @jokowi ini lagi satu orang tolol yg nggak sembuh2 hasil makan taik yg di suguhi dgn merk coklat,"Surabaya, Indonesia","['marquez', '93', 'jokowi', 'satu', 'orang', 'tolol', 'yg', 'sembuh2', 'hasil', 'makan', 'taik', 'yg', 'suguh', 'dgn', 'merk', 'coklat']",netral
263,2023-04-10 06:15:23.918407960,User_262,@jokowi bodo maat,"Bandung, Indonesia","['jokowi', 'bodo', 'maat']",netral
264,2023-04-10 06:16:49.887562189,User_263,rt @selena_lauraaa: masyarakat nusa tenggara timur berterima kasih kepada presiden @jokowi dan pt pelni yg sdh menyediakan kapal tol laut s…,"Bekasi, Indonesia","['rt', 'lena', 'lauraaa', 'masyarakat', 'nusa', 'tenggara', 'timur', 'terima', 'kasih', 'presiden', 'jokowi', 'pt', 'pelni', 'yg', 'sdh', 'sedia', 'kapal', 'tol', 'laut', 's']",netral
265,2023-04-10 06:18:15.856716417,User_264,"@sejak_tergusur @tatakujiyati @jokowi @mdy_asmara1701 @ekowboy2 hahahaha...., pea lo","Bekasi, Indonesia","['sejak', 'gusur', 'tatakujiyati', 'jokowi', 'mdy', 'asmara1701', 'ekowboy2', 'hahahaha', 'pea', 'lo']",netral
266,2023-04-10 06:19:41.825870646,User_265,@jokowi emang intruksi anda di jalankan ama mentri...paling di lepehin,"Surabaya, Indonesia","['jokowi', 'emang', 'intruksi', 'jalan', 'ama', 'tri', 'paling', 'lepehin']",netral
267,2023-04-10 06:21:07.795024875,User_266,"@ruhutsitompul ms kaban,bilang: ""indonesia bermartabat dengan pemimpin baru"". yg seperti ini sdh jls,otak dan hatin… https://t.co/50vtqsvzo2","Surabaya, Indonesia","['ruhutsitompul', 'ms', 'kaban', 'bilang', 'indonesia', 'martabat', 'pimpin', 'baru', 'yg', 'sdh', 'jls', 'otak', 'hatin', 'https', 't', 'co', '50vtqsvzo2']",netral
268,2023-04-10 06:22:33.764179104,User_267,pak lapor pak @jokowi,"Bandung, Indonesia","['pak', 'lapor', 'pak', 'jokowi']",netral
269,2023-04-10 06:23:59.733333333,User_268,"@jokowi waktunya mkn baru urus benih, swasembadamu kpn nyampe son ? ve'ak 😅","Surabaya, Indonesia","['jokowi', 'waktu', 'mkn', 'baru', 'urus', 'benih', 'swasembada', 'kpn', 'nyampe', 'son', 've', 'ak']",negatif
270,2023-04-10 06:25:25.702487562,User_269,"menyambut iduladha 1443 h, presiden joko widodo menyalurkan bantuan kemasyarakatan hewan kurban berupa sapi kepada… https://t.co/ktna3k8shd","Bandung, Indonesia","['sambut', 'iduladha', '1443', 'h', 'presiden', 'joko', 'widodo', 'salur', 'bantu', 'masyarakat', 'hewan', 'kurban', 'upa', 'sapi', 'kepada', 'https', 't', 'co', 'ktna3k8shd']",positif
271,2023-04-10 06:26:51.671641791,User_270,"rt @carolin8810: @jokowi gaspol kemajuan desa
menteri desa pembangunan daerah tertinggal dan transmigrasi abdul halim iskandar mengatakan d…","Bandung, Indonesia","['rt', 'carolin8810', 'jokowi', 'gaspol', 'maju', 'desa', 'menteri', 'desa', 'bangun', 'daerah', 'tinggal', 'transmigrasi', 'abdul', 'halim', 'iskandar', 'kata', 'd']",netral
272,2023-04-10 06:28:17.640796019,User_271,"pembangunan bendungan beringin sila bertujuan untuk mengoptimalkan pemenuhan kebutuhan irigasi dan air baku, khusus… https://t.co/motp00oxlf","Bandung, Indonesia","['bangun', 'bendung', 'beringin', 'sila', 'tuju', 'optimal', 'penuh', 'butuh', 'irigasi', 'air', 'baku', 'khusus', 'https', 't', 'co', 'motp00oxlf']",netral
273,2023-04-10 06:29:43.609950248,User_272,rt @caexpoonline: #indonesian president @jokowi and visiting #chinese sc&amp; fm wang yi agreed on monday to foster new growth points and deepe…,"Jakarta, Indonesia","['rt', 'caexpoonline', 'indonesian', 'president', 'jokowi', 'and', 'visiting', 'chinese', 'sc', 'amp', 'fm', 'wang', 'yi', 'agreed', 'on', 'monday', 'to', 'foster', 'new', 'growth', 'points', 'and', 'deepe']",netral
274,2023-04-10 06:31:09.579104477,User_273,@odhe231 @jokowi @kspgoid emang sulit banget yaa cari orang yg bener2 kompeten utk ngurusin perdagangan di indonesi… https://t.co/rxnfme7nvr,"Jakarta, Indonesia","['odhe231', 'jokowi', 'kspgoid', 'emang', 'sulit', 'banget', 'yaa', 'cari', 'orang', 'yg', 'bener2', 'kompeten', 'utk', 'ngurusin', 'dagang', 'indonesi', 'https', 't', 'co', 'rxnfme7nvr']",netral
275,2023-04-10 06:32:35.548258706,User_274,@sheptianoctav @jokowi udah punya mertua juga masih nanyain benih,"Bandung, Indonesia","['sheptianoctav', 'jokowi', 'udah', 'punya', 'mertua', 'nanyain', 'benih']",negatif
276,2023-04-10 06:34:01.517412935,User_275,"rt @renahoston178: diantara kecemasan ketika pak presiden @jokowi mengadakan kunjungan ke ukraina dan rusia, ada rasa bangga yg dirasakan p…","Bandung, Indonesia","['rt', 'renahoston178', 'antara', 'cemas', 'pak', 'presiden', 'jokowi', 'ada', 'kunjung', 'ukraina', 'rusia', 'rasa', 'bangga', 'yg', 'rasa', 'p']",positif
277,2023-04-10 06:35:27.486567164,User_276,bendungan beringin sila merupakan salah satu dari enam bendungan proyek strategis nasional (psn) yang dibangun di n… https://t.co/lfipxewdtg,"Bekasi, Indonesia","['bendung', 'beringin', 'sila', 'rupa', 'salah', 'satu', 'enam', 'bendung', 'proyek', 'strategis', 'nasional', 'psn', 'bangun', 'n', 'https', 't', 'co', 'lfipxewdtg']",netral
278,2023-04-10 06:36:53.455721393,User_277,@erickthohir @jokowi stop deh bohongin rakyat pal,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'stop', 'deh', 'bohongin', 'rakyat', 'pal']",negatif
279,2023-04-10 06:38:19.424875621,User_278,@erickthohir @jokowi gak ada akhlak,"Surabaya, Indonesia","['erickthohir', 'jokowi', 'gak', 'akhlak']",negatif
280,2023-04-10 06:39:45.394029850,User_279,@gank_of_petojo @jokowi 😆,"Bandung, Indonesia","['gank', 'of', 'petojo', 'jokowi']",netral
281,2023-04-10 06:41:11.363184079,User_280,rt @syahrul_yl: saya mendampingi presiden @jokowi meninjau pengembangan benih unggul yang dihasilkan balai besar penelitian tanaman padi ke…,"Surabaya, Indonesia","['rt', 'syahrul', 'yl', 'damping', 'presiden', 'jokowi', 'tinjau', 'kembang', 'benih', 'unggul', 'hasil', 'balai', 'besar', 'teliti', 'tanam', 'padi', 'ke']",netral
282,2023-04-10 06:42:37.332338308,User_281,"@roesianam @jokowi sdh watak... moral rendahan
jd menhut zaman beye smp di katain harison ford
br seminggu jd mend… https://t.co/udf5e0pz8h","Surabaya, Indonesia","['roesianam', 'jokowi', 'sdh', 'watak', 'moral', 'rendah', 'jd', 'menhut', 'zaman', 'beye', 'smp', 'katain', 'harison', 'ford', 'br', 'minggu', 'jd', 'mend', 'https', 't', 'co', 'udf5e0pz8h']",netral
283,2023-04-10 06:44:03.301492537,User_282,"@hyang_wisnu @kemkominfo @platejohnny @jokowi komentar negatif bisa berdampak buruk bagi rekam jejak seseorang.
@kemkominfo @platejohnny","Bandung, Indonesia","['hyang', 'wisnu', 'kemkominfo', 'platejohnny', 'jokowi', 'komentar', 'negatif', 'dampak', 'buruk', 'rekam', 'jejak', 'orang', 'kemkominfo', 'platejohnny']",negatif
284,2023-04-10 06:45:29.270646766,User_283,"rt @hrmnt80: pastikan ketersediaan pangan, presiden tinjau balai besar penelitian tanaman padi di subang
presiden @jokowi meninjau langsun…","Surabaya, Indonesia","['rt', 'hrmnt80', 'pasti', 'sedia', 'pangan', 'presiden', 'tinjau', 'balai', 'besar', 'teliti', 'tanam', 'padi', 'subang', 'presiden', 'jokowi', 'tinjau', 'langsun']",netral
285,2023-04-10 06:46:55.239800995,User_284,rt @johanadhi: konflik kepentingan @zul_hasan @jokowi @feriamsari @zainalamochtar @mohmahfudmd @alvinlie21 @burhanmuhtadi @yunartowijaya @b…,"Bekasi, Indonesia","['rt', 'johanadhi', 'konflik', 'penting', 'zul', 'hasan', 'jokowi', 'feriamsari', 'zainalamochtar', 'mohmahfudmd', 'alvinlie21', 'burhanmuhtadi', 'yunartowijaya', 'b']",netral
286,2023-04-10 06:48:21.208955223,User_285,"@ikramdewan1 @jokowi sepanjang perjalanan dari padang ke lampung , kalau dulu tahun 90an, hutan yang lebat, sawah y… https://t.co/z9xfwrn8ii","Bandung, Indonesia","['ikramdewan1', 'jokowi', 'panjang', 'jalan', 'padang', 'lampung', 'kalau', 'dulu', 'tahun', '90an', 'hutan', 'lebat', 'sawah', 'y', 'https', 't', 'co', 'z9xfwrn8ii']",netral
287,2023-04-10 06:49:47.178109452,User_286,"rt @pejuangind01: petugas hukum ngapain aja sih?ada akun kadrun pakai ava presiden tuh,lalu sebar hoax &amp; fitnah deh @ccicpolri @divhumas_…","Bandung, Indonesia","['rt', 'pejuangind01', 'tugas', 'hukum', 'ngapain', 'aja', 'sih', 'ada', 'akun', 'kadrun', 'pakai', 'ava', 'presiden', 'tuh', 'lalu', 'sebar', 'hoax', 'amp', 'fitnah', 'deh', 'ccicpolri', 'divhumas']",netral
288,2023-04-10 06:51:13.147263681,User_287,"direktorat jenderal sumber daya air menargetkan pembangunan bendungan beringin sila di desa tengah, kecamatan utan,… https://t.co/sxj2xgl7j0","Jakarta, Indonesia","['direktorat', 'jenderal', 'sumber', 'daya', 'air', 'target', 'bangun', 'bendung', 'beringin', 'sila', 'desa', 'tengah', 'camat', 'utan', 'https', 't', 'co', 'sxj2xgl7j0']",netral
289,2023-04-10 06:52:39.116417910,User_288,@jokowi setuju loh mas joko..,"Bandung, Indonesia","['jokowi', 'tuju', 'loh', 'mas', 'joko']",netral
290,2023-04-10 06:54:05.085572139,User_289,"rt @jokowi: pengorbanan, keikhlasan, dan rasa syukur ke hadirat allah yang maha kuasa, akan membuat hidup manusia punya makna dan menjadi j…","Surabaya, Indonesia","['rt', 'jokowi', 'korban', 'ikhlas', 'rasa', 'syukur', 'hadirat', 'allah', 'maha', 'kuasa', 'buat', 'hidup', 'manusia', 'punya', 'makna', 'jadi', 'j']",netral
291,2023-04-10 06:55:31.054726368,User_290,"dana desa boleh digunakan untuk penanganan pmk
#tppjawatimur #tppitulungagung
@jokowi @halimiskandarnu… https://t.co/pm2krsadxu","Bekasi, Indonesia","['dana', 'desa', 'guna', 'tangan', 'pmk', 'tppjawatimur', 'tppitulungagung', 'jokowi', 'halimiskandarnu', 'https', 't', 'co', 'pm2krsadxu']",netral
292,2023-04-10 06:56:57.023880597,User_291,"mari bertaruh, pukul berapa pasangan homo itu akan pulang ? ➡️
setelah kemarin pakai hot pants yang 🤮, kali ini aka… https://t.co/xgxce5p7em","Jakarta, Indonesia","['taruh', 'pukul', 'berapa', 'pasang', 'homo', 'pulang', 'kemarin', 'pakai', 'hot', 'pants', 'kali', 'aka', 'https', 't', 'co', 'xgxce5p7em']",netral
293,2023-04-10 06:58:22.993034825,User_292,"@hyang_wisnu @kemkominfo @platejohnny @jokowi jangan tinggalkan rekam jejak negatif di media sosial kita.
@kemkominfo @platejohnny","Bekasi, Indonesia","['hyang', 'wisnu', 'kemkominfo', 'platejohnny', 'jokowi', 'jangan', 'tinggal', 'rekam', 'jejak', 'negatif', 'media', 'sosial', 'kita', 'kemkominfo', 'platejohnny']",negatif
294,2023-04-10 06:59:48.962189054,User_293,"@pakguruhonorer @jokowi hahaha jokowi memang pemberani, berani bohongin pemilihnya","Surabaya, Indonesia","['pakguruhonorer', 'jokowi', 'hahaha', 'jokowi', 'memang', 'berani', 'berani', 'bohongin', 'pilih']",negatif
295,2023-04-10 07:01:14.931343283,User_294,"@erickthohir @jokowi pak modalin aku barbershop dong,bantuan pemerintah tak ada buat saya","Bandung, Indonesia","['erickthohir', 'jokowi', 'pak', 'modalin', 'aku', 'barbershop', 'dong', 'bantu', 'perintah', 'tak', 'buat']",negatif
296,2023-04-10 07:02:40.900497512,User_295,@pertamina mohon pencerahan kenapa harga pasaran buat indonesia lebih mahal dr malaysia ?? padahal itu ron 95 vs ro… https://t.co/erzsd4frsr,"Bekasi, Indonesia","['pertamina', 'mohon', 'cerah', 'harga', 'pasar', 'buat', 'indonesia', 'lebih', 'mahal', 'dr', 'malaysia', 'padahal', 'ron', '95', 'vs', 'ro', 'https', 't', 'co', 'erzsd4frsr']",netral
297,2023-04-10 07:04:06.869651741,User_296,"@fredmansel @iqbaal_7 @detikcom @jokowi gak logis.
masalahnya apa kok solusinya disuruh pindah..","Jakarta, Indonesia","['fredmansel', 'iqbaal', '7', 'detikcom', 'jokowi', 'gak', 'logis', 'masalah', 'apa', 'kok', 'solusi', 'suruh', 'pindah']",netral
298,2023-04-10 07:05:32.838805970,User_297,indonesia is working hard on the food security front ! listen to president @jokowi on the self sufficiency level fo… https://t.co/2w1oojkqtp,"Jakarta, Indonesia","['indonesia', 'is', 'working', 'hard', 'on', 'the', 'food', 'security', 'front', 'listen', 'to', 'president', 'jokowi', 'on', 'the', 'self', 'sufficiency', 'level', 'fo', 'https', 't', 'co', '2w1oojkqtp']",netral
299,2023-04-10 07:06:58.807960199,User_298,"bendungan beringin sila di sumbawa ditarget rampung akhir tahun ini https://t.co/giqbrrydjd
@jokowi","Surabaya, Indonesia","['bendung', 'beringin', 'sila', 'sumbawa', 'target', 'rampung', 'akhir', 'tahun', 'https', 't', 'co', 'giqbrrydjd', 'jokowi']",netral
300,2023-04-10 07:08:24.777114427,User_299,"@hyang_wisnu @kemkominfo @platejohnny @jokowi ada etika yang harus dijaga saat di ruang digital
@kemkominfo @platejohnny","Bandung, Indonesia","['hyang', 'wisnu', 'kemkominfo', 'platejohnny', 'jokowi', 'etika', 'jaga', 'ruang', 'digital', 'kemkominfo', 'platejohnny']",netral
301,2023-04-10 07:09:50.746268656,User_300,presiden @jokowi memastikan agar bantuan tersebut dapat memperkuat daya beli masyarakat sehingga dapat meningkatkan… https://t.co/w0hrccn6br,"Surabaya, Indonesia","['presiden', 'jokowi', 'pasti', 'bantu', 'sebut', 'kuat', 'daya', 'beli', 'masyarakat', 'tingkat', 'https', 't', 'co', 'w0hrccn6br']",positif
302,2023-04-10 07:11:16.715422885,User_301,@erickthohir @jokowi bhuahaha begitu caranya kasih amplop buat naikin ekonomo rakyat?? ga ada cara yg elegan?? 🤣🤣🤣,"Jakarta, Indonesia","['erickthohir', 'jokowi', 'bhuahaha', 'cara', 'kasih', 'amplop', 'buat', 'naikin', 'ekonomo', 'rakyat', 'ga', 'cara', 'yg', 'elegan']",negatif
303,2023-04-10 07:12:42.684577114,User_302,@fachrudinrozi @infosebelah @jokowi @divpropampolri @divhumas_polri @kejaksaanri @aryprasetyo85 @kesittt @pencerah__ bekingnya kaseto,"Bekasi, Indonesia","['fachrudinrozi', 'infosebelah', 'jokowi', 'divpropampolri', 'divhumas', 'polri', 'kejaksaanri', 'aryprasetyo85', 'kesittt', 'cerah', 'beking', 'kaseto']",netral
304,2023-04-10 07:14:08.653731343,User_303,@daddyashari @jokowi menteri titipan panci,"Surabaya, Indonesia","['daddyashari', 'jokowi', 'menteri', 'titip', 'panci']",negatif
305,2023-04-10 07:15:34.622885572,User_304,@infosebelah @jokowi @divpropampolri @divhumas_polri @kejaksaanri @aryprasetyo85 @kesittt @pencerah__ berlaku ga ka… https://t.co/vtvocqu6mz,"Jakarta, Indonesia","['infosebelah', 'jokowi', 'divpropampolri', 'divhumas', 'polri', 'kejaksaanri', 'aryprasetyo85', 'kesittt', 'cerah', 'laku', 'ga', 'ka', 'https', 't', 'co', 'vtvocqu6mz']",netral
306,2023-04-10 07:17:00.592039800,User_305,"@ganjarpranowo @dinaslhkabmagelang
@pemkabmagelang @jokowi https://t.co/wqpgkbfpus","Bekasi, Indonesia","['ganjarpranowo', 'dinaslhkabmagelang', 'pemkabmagelang', 'jokowi', 'https', 't', 'co', 'wqpgkbfpus']",positif
307,2023-04-10 07:18:26.561194029,User_306,nechhh iqro' y @tatakujiyati @mdy_asmara1701 @mskaban3 supaya otaknya pd rada trcerahkan sedikit! ind 🇮🇩 yg di… https://t.co/xikx8fbon3,"Bekasi, Indonesia","['nechhh', 'iqro', 'y', 'tatakujiyati', 'mdy', 'asmara1701', 'mskaban3', 'otak', 'pd', 'rada', 'trcerahkan', 'sedikit', 'ind', 'yg', 'di', 'https', 't', 'co', 'xikx8fbon3']",negatif
308,2023-04-10 07:19:52.530348258,User_307,"pak @jokowi /@kiyai_marufamin mungkin hrs nonton cuplikan video ini lg..
#universitasairlangga cctv https://t.co/lpzy2drqyc","Bandung, Indonesia","['pak', 'jokowi', 'kiyai', 'marufamin', 'mungkin', 'hrs', 'nonton', 'cuplik', 'video', 'lg', 'universitasairlangga', 'cctv', 'https', 't', 'co', 'lpzy2drqyc']",netral
309,2023-04-10 07:21:18.499502487,User_308,@trahmunir @kompastv @dinopattidjalal @jokowi ciye begoknya smpe tua,"Bekasi, Indonesia","['trahmunir', 'kompastv', 'dinopattidjalal', 'jokowi', 'ciye', 'begoknya', 'smpe', 'tua']",negatif
310,2023-04-10 07:22:44.468656716,User_309,rt @ikramdewan1: @yulhar13959 @jokowi akhhh gak kok sumatera bagian mna tuhh soal nya aku tinggal di sumatera juga,"Bandung, Indonesia","['rt', 'ikramdewan1', 'yulhar13959', 'jokowi', 'akhhh', 'gak', 'kok', 'sumatera', 'bagi', 'mna', 'tuhh', 'soal', 'nya', 'aku', 'tinggal', 'sumatera']",netral
311,2023-04-10 07:24:10.437810945,User_310,@jumianto_rk @_kanjengraden @zul_hasan @jokowi langkah catur p jokowi markotop 'dipangku',"Bandung, Indonesia","['jumianto', 'rk', 'kanjengraden', 'zul', 'hasan', 'jokowi', 'langkah', 'catur', 'p', 'jokowi', 'markotop', 'pangku']",negatif
312,2023-04-10 07:25:36.406965174,User_311,@erickthohir @jokowi nyong suka lawakan ini...ta putar terus...makin ketawa bae https://t.co/kpzmmikm5c,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'nyong', 'suka', 'lawa', 'ini', 'ta', 'putar', 'terus', 'makin', 'ketawa', 'bae', 'https', 't', 'co', 'kpzmmikm5c']",negatif
313,2023-04-10 07:27:02.376119402,User_312,@hyang_wisnu @kemkominfo @platejohnny @jokowi bijaklah dalam menggunakan media sosial. gunakan kata-kata yang tidak… https://t.co/xld6vjn8ub,"Surabaya, Indonesia","['hyang', 'wisnu', 'kemkominfo', 'platejohnny', 'jokowi', 'bijak', 'guna', 'media', 'sosial', 'guna', 'kata', 'tidak', 'https', 't', 'co', 'xld6vjn8ub']",positif
314,2023-04-10 07:28:28.345273631,User_313,@erickthohir @jokowi statement capres !,"Bekasi, Indonesia","['erickthohir', 'jokowi', 'statement', 'capres']",netral
315,2023-04-10 07:29:54.314427860,User_314,"jokowi gas pok literasi keuangan - komitmen kembangkan literasi keuangan petani dan nelayan
@jokowi https://t.co/pyw1b5dke8","Bekasi, Indonesia","['jokowi', 'gas', 'pok', 'literasi', 'uang', '-', 'komitmen', 'kembang', 'literasi', 'uang', 'tani', 'nelayan', 'jokowi', 'https', 't', 'co', 'pyw1b5dke8']",positif
316,2023-04-10 07:31:20.283582089,User_315,@alisyarief @jokowi @aniesbaswedan abu janda diperiksa apanya? abu nya apa janda nya?,"Jakarta, Indonesia","['alisyarief', 'jokowi', 'aniesbaswedan', 'abu', 'janda', 'periksa', 'apa', 'abu', 'nya', 'apa', 'janda', 'nya']",negatif
317,2023-04-10 07:32:46.252736318,User_316,@jokowi ini juga buat yg faham🤣 eh malah sok²an mau ngasi bantuan ke rs ukraina.🤣🤣mau cari muka ke rakyat sendiri d… https://t.co/l8jhrjwnp6,"Jakarta, Indonesia","['jokowi', 'buat', 'yg', 'faham', 'eh', 'malah', 'sok', 'an', 'mau', 'ngasi', 'bantu', 'rs', 'ukraina', 'mau', 'cari', 'muka', 'rakyat', 'sendiri', 'd', 'https', 't', 'co', 'l8jhrjwnp6']",negatif
318,2023-04-10 07:34:12.221890547,User_317,"@hyang_wisnu @kemkominfo @platejohnny @jokowi hati-hati jejak digital kita akan tetap terekam.
@kemkominfo @platejohnny","Bekasi, Indonesia","['hyang', 'wisnu', 'kemkominfo', 'platejohnny', 'jokowi', 'hati', 'jejak', 'digital', 'tetap', 'rekam', 'kemkominfo', 'platejohnny']",negatif
319,2023-04-10 07:35:38.191044776,User_318,"@jokowi semut di seberang sungai nampak jelas wujudnya sementara gajah di pelupuk mata sama sekali tidak keliatan,k… https://t.co/moa4uxafot","Bandung, Indonesia","['jokowi', 'semut', 'seberang', 'sungai', 'nampak', 'jelas', 'wujud', 'gajah', 'pelupuk', 'mata', 'sama', 'sekali', 'liat', 'k', 'https', 't', 'co', 'moa4uxafot']",negatif
320,2023-04-10 07:37:04.160199004,User_319,"biarkanlah rezim @jokowi merasa seolah akan hidup seribu tahun lagi, kalau allah berkehendak, semua yg tdk mungkin… https://t.co/v7sjqt6ktr","Surabaya, Indonesia","['biar', 'rezim', 'jokowi', 'rasa', 'hidup', 'ribu', 'tahun', 'lagi', 'kalau', 'allah', 'hendak', 'semua', 'yg', 'tdk', 'mungkin', 'https', 't', 'co', 'v7sjqt6ktr']",negatif
321,2023-04-10 07:38:30.129353233,User_320,"oposisi planga-plongo yang dikasih kesempatan oleh presiden @jokowi ternyata hanya bisa planga-plongo
kualitas seo… https://t.co/fkc7gbxcyt","Bandung, Indonesia","['oposisi', 'planga-plongo', 'kasih', 'sempat', 'presiden', 'jokowi', 'nyata', 'planga-plongo', 'kualitas', 'seo', 'https', 't', 'co', 'fkc7gbxcyt']",negatif
322,2023-04-10 07:39:56.098507462,User_321,"@jumianto_rk @zul_hasan @jokowi keknya pa presiden @jokowi , menyesal menunjuk mentri perdagangan kpd… https://t.co/0ihpz99o26","Bandung, Indonesia","['jumianto', 'rk', 'zul', 'hasan', 'jokowi', 'kek', 'pa', 'presiden', 'jokowi', 'sesal', 'tunjuk', 'tri', 'dagang', 'kpd', 'https', 't', 'co', '0ihpz99o26']",negatif
323,2023-04-10 07:41:22.067661691,User_322,"jokowi pro kesetaraan gender - terbatasnya akses teknologi hambat umkm perempuan
@jokowi https://t.co/dm0aguqnn6","Bekasi, Indonesia","['jokowi', 'pro', 'tara', 'gender', '-', 'batas', 'akses', 'teknologi', 'hambat', 'umkm', 'perempuan', 'jokowi', 'https', 't', 'co', 'dm0aguqnn6']",positif
324,2023-04-10 07:42:48.036815920,User_323,"rt @andikamalreza: buat kita semua generasi muda, yg selama ini ga paham sama kasus kpk hari ini, ya, tepat hari ini, surpres (surat pres…","Surabaya, Indonesia","['rt', 'andikamalreza', 'buat', 'semua', 'generasi', 'muda', 'yg', 'lama', 'ga', 'paham', 'sama', 'kasus', 'kpk', 'hari', 'ini', 'ya', 'tepat', 'hari', 'ini', 'surpres', 'surat', 'pres']",netral
325,2023-04-10 07:44:14.005970149,User_324,rt @ranisor: panitia nasional kemerdekaan ri ke 77 yang dikoordinir oleh sekretariat negara memerlukan identitas tunggal untuk dipakai seba…,"Jakarta, Indonesia","['rt', 'ranisor', 'panitia', 'nasional', 'merdeka', 'ri', '77', 'dikoordinir', 'sekretariat', 'negara', 'perlu', 'identitas', 'tunggal', 'pakai', 'seba']",positif
